9;2;93,14;10,25;25
9;2;97,06;10,68;25
9;3;222,88;24,52;25
9;3;134,13;14,75;25
9;3;107,85;11,86;25
9;3;209,81;23,09;26
9;3;120,22;13,22;26
9;1;64,25;7,07;26
9;3;118,58;13,04;26
9;3;107,85;11,86;26
9;3;111,23;12,23;27
9;1;67,02;7,37;27
9;3;107,64;11,84;27
9;3;107,64;11,84;28
9;3;110,96;12,2;29
9;3;107,64;11,84;29
9;2;98,81;10,87;30
9;1;64,2;7,06;30
9;2;98,81;10,87;31
9;3;110,96;12,2;32
112;3;148,17;13,34;4
16;3;88,6;4,85;10
16;3;88,6;4,85;10
16;3;88,5;4,85;12
128;3;107,89;5,45;2
128;3;107,89;5,55;4
128;4;130,26;7,09;6
128;4;129,88;7,09;7
128;2;72,6;4,29;12
128;3;113,94;5,89;12
128;3;106,68;5,35;2
128;3;114,65;6,19;8
128;3;106,17;5,89;12
128;3;106,17;5,89;13
128;3;106,17;5,89;14
128;3;106,17;5,89;15
126;1;51,75;2,65;16
126;1;51,75;2,65;17
126;2;65,09;3,59;18
126;1;38,18;2,25;18
126;1;51,75;2,6;18
126;2;65,09;3,39;19
126;1;38,18;2,25;19
126;1;51,75;2,65;19
126;2;65,42;3,39;12
126;1;41,08;2,35;13
126;1;41,08;2,35;14
126;1;41,08;2,35;14
126;2;64,52;3,49;14
126;1;41,08;2,35;15
126;2;65,42;3,39;15
126;2;64,52;3,49;15
126;1;41,08;2,35;16
126;1;41,08;2,3;17
113;3;88,7;4,75;1
113;3;88,8;4,85;4
113;3;88,8;4,85;5
113;3;88,8;4,85;6
113;3;88,5;4,85;6
113;3;88,5;4,85;8
113;3;88,5;4,85;9
113;3;88,5;4,85;10
113;3;88,5;4,85;10
113;3;88,5;4,85;11
113;3;88,5;4,85;13
130;2;53,26;1,95;1
130;2;53,77;1,99;2
130;2;53,77;2,09;3
130;2;53,77;2,09;4
130;2;53,56;2,09;5
130;2;53,77;2,09;6
130;2;53,77;2,09;7
130;2;53,77;2,09;8
130;2;53,77;2,09;9
130;2;53,77;2,09;10
130;2;51,05;2,05;1
130;2;51,26;2,25;4
130;2;51,05;2,25;5
130;2;51,26;2,15;9
130;2;51,26;2,25;10
130;1;39,29;1,49;1
130;1;39,46;1,59;4
130;1;39,46;1,59;6
130;1;39,46;1,59;7
130;1;39,46;1,59;9
130;1;39,46;1,59;10
130;2;57,12;2,25;1
130;2;57,12;2,45;5
130;2;57,31;2,45;6
130;2;57,31;2,45;8
130;3;79,82;3,19;2
130;3;79,82;3,25;3
130;3;79,82;3,29;4
130;3;79,61;3,29;5
130;3;79,82;3,29;6
130;3;79,82;3,29;7
130;3;79,82;3,29;8
130;3;79,82;3,29;9
130;3;79,82;3,29;10
130;1;44,46;1,79;4
130;1;44,46;1,79;6
130;1;44,46;1,79;7
130;1;44,46;1,79;8
130;1;44,46;1,79;9
130;1;44,46;1,79;10
130;1;38,92;1,69;4
130;1;38,69;1,69;5
130;1;35,86;1,55;3
130;1;35,86;1,55;4
130;1;35,72;1,55;5
130;1;35,86;1,45;6
130;1;35,86;1,55;7
130;1;35,86;1,45;8
130;1;35,86;1,55;9
130;1;35,86;1,55;3
130;1;35,86;1,55;4
130;1;35,72;1,55;5
130;1;35,86;1,45;8
130;3;78,86;3,15;1
130;3;80,7;3,19;2
130;3;80,7;3,49;3
130;3;80,7;3,49;4
130;3;80,47;3,49;5
130;3;80,7;3,49;6
130;3;80,7;3,49;8
130;3;80,7;3,39;10
130;2;53,46;1,99;1
130;2;54,12;2,15;3
130;2;54,12;2,25;4
130;2;53,89;2,25;5
130;2;54,12;2,25;6
130;2;54,12;2,25;8
130;2;54,12;2,25;9
130;1;41,32;1,55;1
130;1;41,53;1,59;2
130;1;41,53;1,65;3
130;1;41,53;1,65;4
130;1;41,32;1,75;5
130;1;41,53;1,65;9
130;1;35,55;1,45;3
130;1;35,55;1,45;4
130;1;35,55;1,45;6
130;1;35,55;1,45;7
130;1;35,41;1,39;1
130;1;35,55;1,45;3
130;1;35,55;1,45;4
130;1;35,41;1,45;5
130;1;35,55;1,45;6
130;1;35,55;1,45;7
130;1;35,55;1,45;10
130;1;41,32;1,55;1
130;1;41,53;1,59;2
130;1;41,53;1,65;4
130;1;41,32;1,65;5
130;1;41,53;1,65;6
130;1;41,53;1,65;7
130;1;41,53;1,65;8
130;1;41,53;1,65;9
130;2;52,71;1,99;1
130;2;52,92;2,09;2
130;2;52,92;2,19;3
130;2;52,92;2,19;4
130;2;52,71;2,19;5
130;2;52,92;2,19;6
130;2;52,92;2,19;7
130;2;52,92;2,19;8
130;2;52,92;2,19;9
130;2;52,92;2,19;10
125;3;92,2;4,59;2
125;3;94,5;4,95;6
125;3;94,5;4,95;7
125;3;94,5;4,95;8
125;3;94,5;5,25;13
125;3;101,1;5,25;16
125;3;101,1;5,25;18
125;3;101,1;5,25;22
125;2;67,2;3,65;8
125;2;70,7;3,85;15
125;2;71;3,85;16
125;2;71;3,85;17
125;2;71;3,85;18
125;2;70,7;3,85;21
125;2;70,7;3,85;22
125;2;70,7;3,85;23
125;2;70,7;3,85;24
125;2;70,7;3,85;25
125;2;70,7;3,85;26
125;1;46,7;2,75;14
125;1;46,7;2,75;15
125;1;46,7;2,75;16
125;1;46,7;2,75;17
125;1;46,7;2,75;18
125;1;46,7;2,75;19
125;1;46,7;2,75;20
125;1;46,7;2,75;21
125;1;46,7;2,75;22
125;1;46,7;2,75;23
125;1;46,7;2,75;24
125;1;46,7;2,75;25
125;1;46,7;2,75;26
125;1;47,9;2,69;9
125;1;47,9;2,85;13
125;1;47,1;2,85;14
125;1;47,1;2,85;15
125;1;47,1;2,85;16
125;1;47,1;2,85;17
125;1;47,1;2,85;18
125;1;47,1;2,85;19
125;1;50,3;2,95;20
125;1;50,3;2,95;21
125;1;50,3;2,95;22
125;1;50,3;2,95;23
125;1;50,3;2,95;24
125;1;50,3;2,95;25
125;1;49;2,75;10
125;1;49;2,75;11
125;1;49;2,89;13
125;1;48,2;2,89;14
125;1;48,2;2,89;15
125;1;48,2;2,89;16
125;1;48,2;2,89;17
125;1;48,2;2,89;18
125;1;48,2;2,89;19
125;1;52,3;2,99;21
125;1;52,3;2,99;22
125;1;52,2;2,99;23
125;1;52,2;2,99;24
125;1;52,3;2,99;25
125;3;123,5;7,25;26
125;2;67,2;3,65;7
125;2;67,2;3,85;13
125;2;66,9;3,85;16
125;2;66,9;3,85;17
125;2;66,9;3,85;18
125;2;66,9;3,95;19
125;2;70,1;3,95;20
125;2;70,1;3,95;21
125;2;70,1;3,95;22
125;2;70,1;3,95;24
125;2;70,1;3,95;25
125;2;70,1;3,95;26
125;3;88,2;4,69;2
125;3;90,3;5,05;7
125;3;90,4;5,25;13
125;3;89,7;5,25;14
125;3;89,7;5,25;16
125;3;89,7;5,25;17
125;3;101,1;5,25;19
125;3;94,5;5,35;20
125;3;94,5;5,35;21
125;3;94,5;5,35;22
125;3;94,5;5,35;23
125;3;94,5;5,25;25
125;3;94,5;5,35;26
50;4;132,9;8,64;1
50;3;113,37;7,37;1
50;1;54,77;3,06;2
50;4;144,02;7,92;2
50;3;113,18;6,22;2
50;3;100,11;5,5;2
50;1;45,57;2,55;2
50;1;53,46;3,02;3
50;1;54,77;3,09;3
50;4;148,29;8,15;3
50;3;117,16;6,5;3
50;1;45,57;2,57;3
50;2;88,95;4,99;3
50;3;125,95;6,27;3
50;1;54,77;3,12;4
50;4;148,29;8,16;4
50;3;117,16;6,56;4
50;1;45,57;2,6;4
50;3;125,95;6,99;4
50;4;148,29;8,3;5
50;3;117,16;6,62;5
50;1;56,24;3,23;5
50;3;125,95;7,05;5
50;4;148,29;8,3;6
50;3;117,16;6,68;6
50;3;107,88;6,15;6
50;1;56,24;3,26;6
50;2;80,03;4,56;6
50;2;88,95;5,07;6
50;3;125,95;6,55;6
50;1;57,16;3,34;7
50;2;80,03;4,64;7
50;2;88,95;5,16;7
50;3;125,95;7,18;7
50;1;54,77;3,23;8
50;3;117,16;6,76;8
50;1;57,16;3,37;8
50;2;79,48;4,6;8
50;2;88,95;5,16;8
50;3;125,95;6,55;8
50;4;148,29;8,6;9
50;3;116,62;6,82;9
50;3;107,2;6,27;9
50;3;129,29;7,5;9
50;1;54,39;3,26;10
50;4;148,29;8,6;10
50;1;57,16;3,43;10
50;2;81,19;4,8;10
50;3;129,29;6,72;10
50;1;53,46;3,23;11
50;1;54,39;3,29;11
50;4;152,08;8,97;11
50;3;116,62;6,94;11
50;1;57,16;3,46;11
50;2;91,1;5,42;11
50;3;129,29;7,63;11
50;1;54,39;3,34;12
50;3;116,62;6,99;12
50;3;107,2;6,43;12
50;2;81,19;4,87;12
50;2;91,1;5,51;12
50;3;129,29;7,7;12
50;1;53,46;3,31;13
50;1;54,39;3,37;13
50;4;151,67;9,1;13
50;3;116,62;7,11;13
50;1;57,16;3,54;13
50;2;81,19;4,95;13
50;2;91,1;5,55;13
50;3;129,29;7,82;13
50;1;52,99;3,38;14
50;1;53,89;3,4;14
50;4;151,67;9,17;14
50;3;116,62;7,17;14
50;3;107,2;6,6;14
50;2;90,62;5,65;14
50;3;129,29;7,95;14
50;1;52,99;3,4;15
50;1;53,89;3,45;15
50;4;151,67;9,25;15
50;3;116,62;7,23;15
50;3;107,2;6,65;15
50;1;56,78;3,63;15
50;2;81,19;5,07;15
50;2;90,62;5,66;15
50;3;129,29;7,95;15
50;1;52,99;3,42;16
50;3;116,62;8,66;16
50;1;56,78;3,63;16
131;3;86,87;3,35;2
131;3;86,87;3,45;3
131;3;86,87;3,45;4
131;3;86,87;3,45;5
131;3;86,87;3,55;6
131;3;86,87;3,55;7
131;3;86,87;3,55;8
131;3;86,87;3,55;9
131;3;86,87;3,55;10
131;3;86,33;3,55;11
131;3;86,33;3,55;12
131;3;86,33;3,55;13
131;3;86,33;3,55;14
131;3;86,33;3,55;15
131;3;86,33;3,55;16
131;1;46,71;2,15;11
131;1;46,71;2,15;12
131;1;46,71;2,15;13
131;1;46,71;2,15;14
131;1;46,71;2,15;15
131;1;47,19;2,15;9
131;1;46,61;2,15;11
131;1;46,61;2,15;12
131;1;46,61;2,15;13
131;1;46,61;2,15;14
131;1;46,61;2,15;15
131;2;62,39;2,83;11
131;2;66,01;2,99;13
131;2;66;2,99;14
131;2;66;2,99;15
131;2;70,38;2,85;8
131;2;69,85;2,99;11
131;2;69,85;2,99;12
131;2;69,85;2,99;13
131;2;69,85;2,99;14
131;2;69,85;2,99;15
131;2;69,85;2,99;16
131;3;86,77;3,35;2
131;3;86,77;3,45;3
131;3;86,77;3,45;4
131;3;86,77;3,45;5
131;3;86,77;3,55;6
131;3;86,77;3,55;7
131;3;86,77;3,55;8
131;3;86,77;3,55;9
131;3;86,77;3,55;10
131;3;86,23;3,55;11
131;3;86,23;3,55;12
131;3;86,23;3,55;13
131;3;86,23;3,55;14
131;3;86,23;3,55;15
131;3;86,23;3,55;16
131;1;47,29;2,15;9
131;1;47,29;2,15;10
131;1;46,71;2,15;11
131;1;46,71;2,15;12
131;1;46,71;2,15;13
131;1;46,71;2,15;14
131;1;46,71;2,15;15
131;1;46,71;2,15;16
131;1;46,61;2,15;11
131;1;46,61;2,15;12
131;1;46,61;2,15;13
131;1;46,61;2,15;14
131;1;46,61;2,15;16
131;1;46,71;2,15;11
131;1;46,71;2,15;12
131;1;46,71;2,15;13
131;1;46,71;2,15;14
131;1;46,71;2,15;15
131;1;46,71;2,15;16
131;3;86,87;3,35;2
131;3;86,87;3,45;3
131;3;86,87;3,45;4
131;3;86,87;3,55;7
131;3;86,87;3,55;8
131;3;86,87;3,55;9
131;3;86,87;3,55;10
131;3;86,33;3,55;11
131;3;86,33;3,55;12
131;3;86,33;3,55;13
131;3;86,33;3,55;14
131;3;86,33;3,55;15
131;3;86,33;3,55;16
12;3;128,9;8,38;9
128;1;49,28;3,25;11
128;1;49,14;3,25;12
128;3;106,88;6,18;9
128;3;107,89;5,89;6
128;2;73,32;4,29;6
128;2;73,32;4,29;7
128;1;49,37;3,25;7
128;3;107,51;5,89;8
128;1;49,37;3,25;8
128;3;107,51;5,89;9
128;2;73,32;4,29;9
128;1;49,37;3,25;9
128;2;79,09;4,75;9
128;3;107,04;5,89;10
128;2;72,84;4,29;11
128;1;48,9;3,25;11
128;2;79,09;4,75;11
128;1;48,9;3,25;12
128;3;107,04;5,89;13
128;1;48,9;3,25;13
128;2;79,09;4,75;13
128;1;48,9;3,25;14
128;2;79,09;4,75;14
128;3;107,04;5,89;15
128;1;48,9;3,25;15
128;3;107,04;5,89;16
128;2;72,6;4,29;16
128;1;48,9;3,25;16
128;2;79,09;4,75;16
120;3;120,5;8,07;5
120;4;136,8;8,49;5
50;2;81,19;4,21;16
50;2;90,62;4,21;16
9;2;139,14;15,3;26
9;3;116,9;10,52;9
9;3;107,61;9,68;12
9;3;107,61;9,68;10
128;4;130,26;6,69;3
128;1;54,67;3,55;15
128;1;54,67;3,55;14
128;3;113,94;6,49;13
128;1;49,75;3,25;9
128;3;114,41;5,89;8
128;3;114,41;6,29;7
128;3;114,18;6,89;11
50;3;129,29;8,14;16
50;1;52,99;3,44;17
50;1;53,89;3,5;17
50;4;151,67;9,55;17
50;3;116,62;7,46;17
50;3;107,2;6,86;17
50;1;56,78;3,7;17
50;2;90,62;5,8;17
50;3;129,29;8,2;17
50;1;53,89;3,55;18
50;4;151,67;9,7;18
50;3;116,62;7,58;18
50;3;107,2;6,97;18
50;1;56,78;3,75;18
50;2;81,19;5,27;18
50;2;90,62;5,89;18
50;3;129,29;8,4;18
50;1;52,99;3,52;19
50;1;53,89;3,58;19
50;4;151,67;9,86;19
50;3;116,62;7,7;19
50;1;56,78;3,77;19
50;2;81,19;5,36;19
50;2;90,62;5,99;19
50;3;129,29;8,47;19
50;1;52,99;3,6;20
50;4;151,67;10,01;20
50;3;116,62;7,81;20
50;3;107,2;7,18;20
50;1;56,78;3,86;20
50;2;81,19;5,44;20
50;2;90,62;6,07;20
50;3;129,29;8,66;20
50;1;52,99;3,63;21
50;1;53,89;3,69;21
50;4;151,67;10,16;21
50;3;116,62;7,93;21
50;1;56,78;3,89;21
50;2;81,19;5,52;21
50;2;90,62;6,16;21
50;3;129,29;8,72;21
50;1;52,99;3,76;22
50;1;53,89;3,83;22
50;3;116,62;5,54;22
50;3;107,2;7,95;22
50;2;81,19;6,75;22
50;2;90,62;6,34;22
50;3;129,29;8,15;22
50;1;52,99;3,76;23
50;1;53,89;3,83;23
50;4;151,67;10,47;23
50;3;116,62;8,28;23
50;3;107,2;7,61;23
50;1;56,78;4,03;23
50;2;90,62;6,43;23
50;3;129,29;9,11;23
50;3;107,2;7,83;24
50;2;81,19;5,93;24
50;2;90,62;6,75;24
50;3;129,29;9,34;24
50;3;107,2;8,04;25
50;3;104,52;7,84;25
50;5;158,07;11,86;25
50;2;90,62;6,98;25
50;3;129,29;9,96;25
133;3;105,89;5,65;5
133;3;105,47;6,15;13
133;3;104,49;6,15;15
133;3;104,49;6,05;17
133;3;109,34;6,15;21
133;3;109,34;6,15;23
133;1;56,39;3,35;7
133;1;56,05;3,35;9
133;1;56,05;3,35;11
133;1;56,05;3,45;13
133;1;55,45;3,45;15
133;1;55,45;3,29;17
133;1;55,45;3,45;19
133;1;55,31;3,45;21
133;1;56,84;3,55;23
133;2;91,36;5,25;9
133;2;93,89;5,75;13
133;2;92,94;5,25;17
133;2;92,94;5,75;19
133;2;92,78;5,75;21
133;2;92,78;5,75;23
133;4;131,24;6,75;5
133;4;131,24;7,05;7
133;4;130,74;7,05;9
133;4;130,74;7,25;13
133;4;129,62;7,25;15
133;4;129,62;7,25;17
12;4;143,3;9,32;6
12;4;132,9;9,08;7
12;4;131,9;9,24;19
12;3;118,5;7,29;2
12;3;118,3;7,93;10
12;3;118,4;7,94;12
12;3;118,1;7,55;5
12;3;116,8;7,5;10
12;3;117,2;7,65;13
12;3;121,8;7,7;10
12;2;82,1;5,45;9
12;3;121,7;7,7;12
12;3;121,2;7,7;9
12;2;85,7;5,4;13
12;3;120,9;7,7;14
12;3;121,5;7,75;16
12;3;109,4;7,15;16
9;3;107,64;11,84;32
121;3;143,28;8,37;2
121;4;154,32;8,9;2
121;2;84,83;4,88;2
121;3;143,28;8,66;4
121;4;154,32;8,66;4
121;2;84,83;9,21;4
121;1;59,23;5,12;4
121;3;148,74;9,18;6
121;4;154,81;9,19;6
121;2;90,66;9,37;6
121;1;74,7;5,64;6
121;2;90,66;4,55;8
121;4;132,1;7,8;2
121;4;132,1;8,05;4
121;1;47,27;3,02;4
121;4;146,4;9,06;6
121;1;47,27;3,07;6
121;4;124,4;7,93;6
121;4;124,02;8,01;8
12;3;121,8;7,7;10
12;2;82,1;5,45;9
12;3;121,7;7,7;12
12;3;121,2;7,7;9
12;2;85,7;5,4;13
12;3;120,9;7,7;14
12;3;121,5;7,75;16
12;3;109,4;7,15;16
9;3;107,64;11,84;32
121;3;143,28;8,37;2
121;4;154,32;8,9;2
121;2;84,83;4,88;2
121;3;143,28;8,66;4
121;4;154,32;8,66;4
121;2;84,83;9,21;4
121;1;59,23;5,12;4
121;3;148,74;9,18;6
121;4;154,81;9,19;6
121;2;90,66;9,37;6
121;1;74,7;5,64;6
121;2;90,66;4,55;8
121;4;132,1;7,8;2
121;4;132,1;8,05;4
121;1;47,27;3,02;4
121;4;146,4;9,06;6
121;1;47,27;3,07;6
121;4;124,4;7,93;6
121;4;124,02;8,01;8
